node,degree_centrality
Q57261,6.74E-05
A8WA61,7.49E-06
Q0P5P2,2.25E-05
EBI-12554322,7.49E-06
P34899,7.49E-06
Q9QUI0,0.00025479
Q95QB8,6.00E-05
Q99ZW2,4.50E-05
K7VFE6,1.50E-05
P11464-1,7.49E-06
A0A3N4AYP8,7.49E-06
Q24179,2.25E-05
EBI-26902024,1.50E-05
Q9P2E7,0.000112408
Q8GQ91,7.49E-06
B4FQE9,1.50E-05
Q5RJY4-2,7.49E-06
Q27591,2.25E-05
A1Z8W1,3.75E-05
ENSG00000120656,1.50E-05
EBI-13682831,4.50E-05
Q9WRJ7,8.99E-05
O75575,0.000119901
A0A1D6LW26,8.24E-05
A0A1D6KE08,1.50E-05
C0P7S7,2.25E-05
Q9Y535-2,6.00E-05
Q9BXU1,4.50E-05
Q9NIS1,7.49E-06
G5EC72,0.00019484
P94417,7.49E-06
EBI-13651323,9.74E-05
D2JYH4,7.49E-06
Q9VPR0,3.00E-05
Q2FW33,1.50E-05
F4J220,6.00E-05
Q6NU92,7.49E-06
Q88019,1.50E-05
Q99JG3,3.00E-05
Q95QA6-10,2.25E-05
A0A8C0SR93,7.49E-06
Q66GV6,7.49E-06
EBI-15810576,7.49E-06
EBI-13664135,1.50E-05
P41139,2.25E-05
F1LNV5,1.50E-05
O13836,7.49E-06
C4QH88,0
P73083,1.50E-05
P77580,0.000134889
Q9WTZ1,5.25E-05
P41217,1.50E-05
G5EC87,3.75E-05
O76460,0.000134889
A0A1D6E6C0,3.00E-05
P0CY11,7.49E-06
Q9CZB6,1.50E-05
O44821,8.24E-05
A0A2S9PAN3,1.50E-05
Q92608,0.000389679
P34704,7.49E-06
Q9PLX9,2.25E-05
Q9D0B8,7.49E-06
P10649,2.25E-05
Q8BNW9,2.25E-05
Q5EBL2,3.00E-05
P35790,7.49E-06
Q9ZW81,2.25E-05
A0A1D6JK66,7.49E-06
A0A1D6EFX1,1.50E-05
Q66J62,7.49E-06
Q5U179,8.99E-05
Q9Z1K9,1.50E-05
B6T1D8,8.99E-05
Q9UN36,3.75E-05
O83873,0.000142383
O45030,6.74E-05
P81303,7.49E-06
D6RA89,6.00E-05
Q6P8J7,2.25E-05
P06899,0.000299753
O25216,1.50E-05
EBI-13741536,2.25E-05
Q9H6R4,0.00025479
Q6PIY5-2,7.49E-06
ENSG00000105514,7.49E-06
Q5XE42,7.49E-06
P31666,1.50E-05
A0A1D6EP97,0.000307247
O60104,7.49E-06
Q9UK58,0.000277272
P53320,1.50E-05
P0AAT6,7.49E-05
Q8R478,7.49E-06
P53390,0.000179852
B6TYT0,0.000104914
J9VVS5,7.49E-06
Q6YN16-2,3.75E-05
Q336K9,7.49E-06
A0A1D6KXR4,3.00E-05
B2R9H7,2.25E-05
P50238,5.25E-05
A0A1D6IP37,3.00E-05
A0A1D6NB66,4.50E-05
Q29504,6.00E-05
EBI-320835,7.49E-06
A0A0B4LH09,4.50E-05
O27600,1.50E-05
Q92952,3.75E-05
Q17573,1.50E-05
A0A1D6NC50,0.000569532
EBI-20626717,7.49E-06
P0C5W2,3.75E-05
Q3ULW5,7.49E-06
P03024,2.25E-05
O01964,3.00E-05
Q53F39,1.50E-05
F8VYE8,7.49E-06
EBI-6463388,7.49E-06
C0P4W3,1.50E-05
O25024,9.74E-05
Q86XI2-1,7.49E-06
Q99873-3,3.75E-05
E9Q6H8,7.49E-06
Q62351,8.24E-05
D4A0E2,7.49E-06
Q5VYY2,7.49E-06
Q53IQ4,7.49E-06
B6UCV5,4.50E-05
P17096-1,0.000247297
P77731,3.00E-05
B4G0R5,1.50E-05
G8H8G7,2.25E-05
P02721,1.50E-05
EBI-7149453,7.49E-06
B7Z658,7.49E-06
EBI-12554100,7.49E-06
EBI-6769122,7.49E-06
EBI-13656753,0.000119901
P69479,0.011023433
B4FP31,7.49E-06
EBI-6830659,7.49E-06
H0Y2Y8,7.49E-06
EBI-13676038,2.25E-05
A0A1D6L7S7,7.49E-05
P14735,0.000532062
Q63122,7.49E-06
Q940B8,7.49E-06
P60008,7.49E-06
Q9D6X6,7.49E-06
A0A060CZ30,3.00E-05
Q9VJ68,3.00E-05
A0A1D6P506,7.49E-06
O01349,1.50E-05
Q7Y1C4,3.75E-05
Q99877,0.000224815
P25371,0.000119901
A2VD00,7.49E-06
P73448,6.00E-05
K7V327,1.50E-05
P50440,0.000187346
Q72DN9,7.49E-06
Q6GSK2,7.49E-06
P18901,1.50E-05
Q8IZK2,1.50E-05
Q8WYP5-2,1.50E-05
F1LM55,1.50E-05
Q3U7K7,7.49E-06
B4DVN3,7.49E-06
O00506,0.000502087
Q99962,0.000621988
B6T5B9,0.000209827
F4K265,7.49E-06
Q9Y219,8.99E-05
Q01081-2,3.75E-05
P53207,0.000209827
A0A1D6LQ20,1.50E-05
P81288,7.49E-06
A0MZ66-7,1.50E-05
V9HWJ0,1.50E-05
Q9VT29,3.75E-05
EBI-13828097,7.49E-06
P0ADW3,7.49E-06
B6SJ26,1.50E-05
K7UCM3,7.49E-06
Q9H2D6-3,3.00E-05
A0A075B5M4,7.49E-06
O49954,7.49E-06
Q12049,0.000202334
Q8TD31,0.000749384
P0ACR7,1.50E-05
Q96KY9,0.000172358
EBI-40269080,7.49E-06
EBI-6824715,7.49E-06
K7VC79,8.99E-05
O77448,6.00E-05
O94880-2,9.74E-05
EBI-6783478,7.49E-06
EBI-9943819,2.25E-05
Q16586,0.000119901
B4FDN2,1.50E-05
P75391,6.74E-05
P19012,0.001461298
Q91ZR2,1.50E-05
Q54714,3.75E-05
P74244,7.49E-06
Q9M9A3,7.49E-05
EBI-25745968,7.49E-06
O15260,0.000636976
P46460,0.00019484
A0PJQ5,7.49E-06
ENSG00000180228,3.00E-05
A0A1D6GDZ9,1.50E-05
Q7M6Y5,1.50E-05
A8WA58,3.75E-05
EBI-12554308,7.49E-06
Q8MT08,3.75E-05
Q24207-1,7.49E-06
P10731,7.49E-06
B0BN19,7.49E-06
Q66T63,7.49E-06
P75460,1.50E-05
Q8D014,6.00E-05
O01864,7.49E-06
EBI-6822155,7.49E-06
Q96JB2-2,7.49E-05
P49021-2,7.49E-06
EBI-13694845,3.75E-05
A0A6L8P7S0,7.49E-06
P50220,8.99E-05
Q8NEP7-2,3.75E-05
Q8WVV4-1,0.000322235
O50335,1.50E-05
EBI-7122348,7.49E-06
O80437,1.50E-05
Q9UBB9,0.002225669
EBI-6764162,7.49E-06
Q2PE59,0.000104914
A0A1D6LSA6,7.49E-06
P15533,1.50E-05
Q9VBG8,1.50E-05
Q9Y6X9-1,7.49E-06
B6T4K7,2.25E-05
EBI-13792383,1.50E-05
O13851,7.49E-06
P97358,2.25E-05
P25625,1.50E-05
F2Z6D7,1.50E-05
B9ER03,7.49E-06
C0PFW7,0.000374692
Q9VH61,3.00E-05
P38123,0.000307247
A0A1D6P5R0,3.00E-05
Q8IW41-2,1.50E-05
Q04322,0.000269778
Q8VYK7,6.74E-05
EBI-6379716,7.49E-06
Q7L311,3.75E-05
Q8IQA6,9.74E-05
Q9UMZ2,9.74E-05
Q8SYR8,1.50E-05
Q8IQC1,4.50E-05
B4G0N0,6.74E-05
Q8R349,0.000389679
Q8KZ96,7.49E-06
O43125,7.49E-06
Q9BMN8,7.49E-06
P41939,1.50E-05
Q9R0P5,5.25E-05
Q7KMM5,0.000119901
Q9VGP2,7.49E-06
EBI-11721797,7.49E-06
Q18156,7.49E-06
Q3ZC07,1.50E-05
Q8TEQ0,3.75E-05
P24200,2.25E-05
A0A0G2JSW8,9.74E-05
K7VP33,2.25E-05
P74795,2.25E-05
P47042,7.49E-05
O48741,9.74E-05
EBI-9248106,1.50E-05
Q9LNM6,0.001626162
Q12066,8.24E-05
O60506-4,0.000224815
EBI-1058563,5.25E-05
A0A1D6QUW6,1.50E-05
Q0PBV0,0.000157371
A7E261,7.49E-06
P15819,1.50E-05
O18333,2.25E-05
A0A1D6MYY7,0.000187346
A0A0J9YX60,7.49E-06
Q9W2I6,7.49E-06
Q21463,7.49E-06
Q3BBV0,3.75E-05
Q96CU9,0.000112408
EBI-12554040,7.49E-06
Q9Y3D0,0.000464618
A0A1D6M7Z7,7.49E-06
K7VN61,8.24E-05
O18229,7.49E-06
Q9XTZ1,7.49E-06
A0A3N4AWJ5,2.25E-05
P55979,0.000157371
P54256-2,0.000127395
Q8N2K0,0.000217321
H6TG59,0
D3ZCG0,7.49E-06
Q6IAV4,1.50E-05
G3V867,7.49E-06
P03817,3.00E-05
Q9SK33,0.00029226
Q9LSM6,2.25E-05
A0A0R4IVA1,1.50E-05
A0A1D6JST4,1.50E-05
Q9VFN3,1.50E-05
Q9W2P2,1.50E-05
Q941L3,1.50E-05
Q9UGP5,0.000127395
EBI-1760197,7.49E-06
B6SUD1,2.25E-05
O22159,7.49E-06
ENSG00000147465,2.25E-05
Q84AF2,0
P80195,0
Q9VHG1,2.25E-05
Q9Y4K0,0.000374692
Q0P9L1,6.74E-05
Q3KSU1,3.00E-05
P08579,0.000764371
EBI-315639,7.49E-06
A0A1D6J5J5,1.50E-05
Q9ULI0,7.49E-06
Q949M4,7.49E-06
Q92970,7.49E-06
Q9H1B4,7.49E-06
K7U307,7.49E-06
B8H092,1.50E-05
P05129,0.000329729
A0A0H3NUZ2,3.75E-05
Q72C23,7.49E-06
Q9VSR7,2.25E-05
Q9Y5Z0,0.00019484
Q9SRK7,2.25E-05
C0HFY5,2.25E-05
P31265,3.00E-05
Q833V8,7.49E-06
A0A6L8NZ61,7.49E-06
EBI-3310779,7.49E-06
Q789F3,2.25E-05
Q6UWN0,7.49E-06
B2RMV2,7.49E-06
A0A1D6EZS9,7.49E-06
EBI-6809285,7.49E-06
P20595,2.25E-05
Q800K6,1.50E-05
Q22849,7.49E-06
Q8TF71,0.000112408
EBI-13859021,1.50E-05
Q9D7G4,1.50E-05
P21179,8.24E-05
Q9BX66-12,2.25E-05
B4FAL9,0.000397173
P04949,8.99E-05
ENSG00000102145,2.25E-05
Q2MHE5,1.50E-05
Q8WR53,0.000134889
B3CTB0,2.25E-05
Q9VZ73,3.00E-05
Q8JFV8,7.49E-06
P97797,2.25E-05
Q9NIR3,2.25E-05
A0A0G2JK23,7.49E-06
P55965,2.25E-05
B7ZZ04,0.000112408
A0A1D6EP38,1.50E-05
Q6IQ32,0.000112408
Q9Y3T9,0.000592013
EBI-13649047,0.000157371
O75976,0.000374692
A0A1D6N2V6,7.49E-06
Q8BGH2,0.000434643
Q96LI9,1.50E-05
Q9LVG4,3.75E-05
Q7WWK0,1.50E-05
A8K8E1,7.49E-06
B7ZZ35,7.49E-06
Q9VQ02,7.49E-06
P53913,3.00E-05
Q8VC42,1.50E-05
Q8IJQ6,7.49E-06
Q02ML9,3.75E-05
P38121,0.00029226
B9GIS7,2.25E-05
Q23458,0.00019484
B4FIW6,2.25E-05
Q8IIC2,1.50E-05
P48651,0.000217321
O14492-2,0.000134889
F2Z3K0,7.49E-06
Q9VU60,1.50E-05
P13473,0.000202334
A0A1D6J4G2,5.25E-05
Q08AV6,7.49E-06
P38083,7.49E-06
Q12179,0.000104914
O65389,0.000202334
Q7Z5G4-3,7.49E-06
P91470,7.49E-06
Q3U1G4,7.49E-06
P47754,0.000142383
Q22743,7.49E-06
ENSG00000123975,7.49E-06
Q5JIY0,7.49E-06
EBI-6821162,7.49E-06
F9RBV9,0
P49354-2,8.99E-05
At2G01240,7.49E-06
Q03252,0.000479606
A0A090N7U0,7.49E-06
P13232,1.50E-05
K7V3Q2,3.00E-05
EBI-1058785,7.49E-06
EBI-13722253,1.50E-05
EBI-6794435,7.49E-06
Q1XFY2,0.000127395
P72746,7.49E-06
O95696,0.00029226
Q9H3J6,2.25E-05
P32194,0
Q75QN2,6.74E-05
A0A1D6PE79,2.25E-05
EBI-13679038,3.00E-05
EBI-13679052,8.99E-05
EBI-13736644,3.75E-05
P05480-1,3.00E-05
EBI-10106674,7.49E-06
Q8I425,2.25E-05
EBI-13709163,3.00E-05
E1BJZ0,7.49E-06
A0A1D6G378,2.25E-05
O75145,8.24E-05
F1QFK4,7.49E-06
EBI-6806547,7.49E-06
EBI-25846222,3.00E-05
J3KS17,7.49E-06
Q9VQ44,3.75E-05
EBI-1058314,0.000442136
Q47152,7.49E-06
Q9H5Q4,0.000269778
Q9FYS0,0.000134889
Q08119,0.000104914
P25353,1.50E-05
Q8GRT9,7.49E-06
Q94JW0,7.49E-06
A0A1D6KC46,1.50E-05
Q15573,9.74E-05
A0A1D6MQV2,7.49E-06
Q9UJX6,0.000307247
EBI-2001137,7.49E-06
P19021,9.74E-05
Q4QPU7,7.49E-06
Q9S9K9,6.00E-05
P23128,0.000187346
B4FRP2,1.50E-05
B4FIK7,1.50E-05
Q9N2M8,6.00E-05
EBI-10300946,7.49E-06
A0A1D6LMN9,2.25E-05
A0A1D6F7T3,1.50E-05
Q8GWF1,0.000134889
K7UFY7,1.50E-05
P73537,7.49E-06
Q9Y4F9-2,7.49E-06
EBI-13902707,7.49E-06
A0A1D6K154,5.25E-05
P39413,5.25E-05
Q9NSG2,8.24E-05
B6UI28,5.25E-05
Q9XIJ1,8.99E-05
A0A1D6PB21,6.00E-05
EBI-12554356,7.49E-06
B6TQ77,7.49E-06
O15382,8.24E-05
Q18776,0.000217321
Q9VVA1,1.50E-05
Q9LFX8,7.49E-06
ENSMUSG00000019564,2.25E-05
A0A1D6KGI2,1.50E-05
B6TMM7,1.50E-05
P62845,7.49E-05
EBI-6798219,7.49E-06
Q2TB02,7.49E-06
A0A1D6K083,1.50E-05
Q7L099,0.000104914
V9HW43,2.25E-05
Q0E9N4,1.50E-05
Q9VQ00,6.00E-05
P68187,6.74E-05
O83859,7.49E-06
P20849,3.75E-05
Q0P869,8.99E-05
O74354,7.49E-06
EBI-12554222,7.49E-06
Q9XID4,8.99E-05
A0A1D6KP60,2.25E-05
Q04868,8.99E-05
P10243,6.00E-05
Q86B58,7.49E-06
A0A1D6HEM8,2.25E-05
Q13304,1.50E-05
Q94C70,7.49E-06
Q9NZL9-2,1.50E-05
P75885,1.50E-05
P01308,0.000134889
ENSG00000138379,7.49E-06
FBgn0026144,7.49E-06
B4FGP1,8.99E-05
P74361,4.50E-05
Q96JJ7-2,3.75E-05
O46231,4.50E-05
Q22211,7.49E-06
P10231,7.49E-06
D3Z357,7.49E-06
A0A1D6J3C2,7.49E-06
Q6ZQA5,7.49E-06
Q6P762,7.49E-06
EBI-6836748,7.49E-06
Q8N2H9-1,3.00E-05
Q5T5M9-2,2.25E-05
Q8TB22,0.000367198
A0A1D6QNF2,7.49E-06
B5LMG6,7.49E-06
Q96DC9,0.000247297
Q20988,7.49E-06
At3G09550,7.49E-06
Q92966,0.000164864
Q59G54,7.49E-06
Q8IN81-6,2.25E-05
Q969Q5,0.000104914
EBI-13686833,0.000149877
Q8BL97,8.99E-05
A0A1D6QU71,1.50E-05
Q9VA30,0.000104914
O83875,6.74E-05
A7E2F4,1.50E-05
Q96F25,3.00E-05
O50083,7.49E-06
Q8IPF4,4.50E-05
P49769-1,7.49E-06
Q03164-1,1.50E-05
Q2FW14,1.50E-05
Q00977,1.50E-05
Q9V4D6,5.25E-05
Q8LNI5,3.00E-05
Q99871,0.000404667
Q8GXR6,0.000149877
A0A1D6LIR6,3.00E-05
Q7CIS2,2.25E-05
Q9BZE4,0.001131569
Q08960,0.000157371
A0A1D6E5I2,7.49E-06
Q9FGZ5,0.000104914
C0PFG5,3.00E-05
Q86TJ5,3.00E-05
P62665,3.75E-05
P05749,0.000172358
EBI-13690362,3.00E-05
A0A1D6LEC0,1.50E-05
Q96L73-2,8.24E-05
EBI-1572050,7.49E-06
P38339,0.000247297
P21146,3.75E-05
P53013,0.000127395
A0A1D6PAS6,7.49E-06
EBI-22197917,2.25E-05
Q8CWP9,7.49E-06
Q9Z0X4,1.50E-05
Q9H1B4-2,1.50E-05
P26450,0.000359704
Q0P9Q0,0.000329729
Q15382-PRO_0000082708,7.49E-06
Q9ZVX3,7.49E-06
B2R4C1,7.49E-06
O77317,2.25E-05
P31689,0.001551224
D5K228,7.49E-06
A0A1D6MTX9,1.50E-05
Q6N4U6,7.49E-06
P36015,0.000217321
Q11181-2,7.49E-06
B7Z503,2.25E-05
Q96PU4-2,1.50E-05
O83125,8.24E-05
EBI-27110507,7.49E-06
D0VWY9,1.50E-05
O14829,0.000389679
Q13144,0.000337223
Q9P0J0,0.000711914
P51787,5.25E-05
Q10653,1.50E-05
B4G1S9,3.75E-05
Q8I8W7,7.49E-06
Q7TMY7,1.50E-05
A8K6Q8,7.49E-06
P24942,1.50E-05
Q9NRM1,3.00E-05
O13672,3.00E-05
Q9VSJ6,7.49E-06
P19130,7.49E-06
Q9LL84,7.49E-06
Q8IC19,7.49E-06
Q62418,6.00E-05
P03705-2,2.25E-05
Q9FID9,0.000112408
Q8T3Z0,0.000149877
Q91VY9,7.49E-06
B4F8L5,3.75E-05
A0A6H3A9S2,3.00E-05
Q5GH72,1.50E-05
C0HFQ1,4.50E-05
A1ZAG1,7.49E-06
A0A1D6I8D9,2.25E-05
Q22781,2.25E-05
A0A0H3LN28,3.75E-05
A0A1D6H818,3.00E-05
P24252,4.50E-05
O14562,4.50E-05
K7U372,1.50E-05
P42953,7.49E-06
B7ZZY5,2.25E-05
Q9CQ48,1.50E-05
EBI-6770400,7.49E-06
Q12124,0.000457124
Q9W376,7.49E-06
P74558,7.49E-06
O74892,1.50E-05
A0A1D6HFM2,2.25E-05
Q15286,0.000359704
Q96LD4-2,1.50E-05
A0A034SXT3,3.00E-05
Q17849,4.50E-05
Q0E8T4,0.000142383
O83753,1.50E-05
A0A1D6MVE6,2.25E-05
Q96D03,0.001626162
O75072,3.00E-05
Q21899,7.49E-06
Q1HVD6,3.75E-05
O25206,7.49E-06
Q9XVM8,1.50E-05
C0PJA2,0.000157371
EBI-8790933,7.49E-06
Q96DE0,3.00E-05
Q96H41,7.49E-06
EBI-6832707,7.49E-06
P39060-1,9.74E-05
G3V7E6,1.50E-05
Q9SY65,8.99E-05
Q0PAY9,0.000299753
Q2Q1W2,0.000134889
Q55906,1.50E-05
Q64702,6.00E-05
Q3E7A4,7.49E-06
P55737,8.24E-05
Q940B0,3.00E-05
Q8VHR0,1.50E-05
O05239,7.49E-06
O49651,3.75E-05
O68743,4.50E-05
Q9IH62,7.49E-05
EBI-27028509,7.49E-06
Q6ZPD9,9.74E-05
A0A1D6HBE8,1.50E-05
Q96HQ0,3.00E-05
EBI-6810959,7.49E-06
Q06481-2,6.00E-05
Q04049,0.000239803
A0A1D6N711,7.49E-06
Q9NTK5,0.000314741
A0A0H3JGR6,7.49E-06
EBI-2130302,7.49E-06
P48316,7.49E-06
E9PW05,7.49E-06
P35789-2,7.49E-06
EBI-12576842,7.49E-06
P16554,0.000127395
Q6P8X1,3.00E-05
Q9SQI8,3.00E-05
P0AEW9,1.50E-05
Q68CQ4,0.000187346
Q9SRZ8,0.000172358
EBI-6777810,7.49E-06
P37305,7.49E-06
A0A1D6J8T0,3.75E-05
Q9JIK5,4.50E-05
B4FUG2,0.000104914
P0C0L5-PRO_0000042699,1.50E-05
A8MR65,1.50E-05
EBI-21002849,7.49E-06
A5H447,7.49E-06
Q6PGN9-2,8.99E-05
Q5JXC2-2,7.49E-06
Q0ZFS8,2.25E-05
Q13151,0.00080184
Q00805,1.50E-05
P42279,7.49E-06
P43545,8.99E-05
Q9UJY4,0.000322235
Q83A33,0.000284766
EBI-6765960,7.49E-06
Q9ULK2,0.000142383
EBI-6830205,7.49E-06
EBI-11745403,7.49E-06
Q17424,7.49E-06
P72970,1.50E-05
O75030-3,7.49E-06
Q9UHP9,1.50E-05
P56645,7.49E-05
P03129,0.001019162
K7UKE9,7.49E-06
Q8BWQ5,7.49E-06
Q9Y3U8,0.000779359
A0A1D6Q526,7.49E-06
Q8CGY8,7.49E-05
K5BJ73,0
P37610,3.75E-05
Q8N9S9-2,2.25E-05
P38336,0.000119901
B6T8X1,0.000104914
V9HW63,2.25E-05
P47904,7.49E-06
Q8WVP5,8.99E-05
Q9LQT3,8.24E-05
EBI-6820378,7.49E-06
Q9GZT4,6.00E-05
Q9FF62,0.000749384
Q9P203,2.25E-05
A0A1D6HWM8,6.74E-05
P95830,8.99E-05
Q9VXF1,2.25E-05
O25200,7.49E-06
G0SCS8,7.49E-06
B4FYB6,7.49E-06
O64903,0.000104914
Q6PF53,1.50E-05
Q8ZFW5,2.25E-05
O25276,2.25E-05
P0AAP3,1.50E-05
Q9SKS8,1.50E-05
A0A1U7R985,7.49E-06
A0A2P0HL38,7.49E-06
Q60875,0.000142383
A0A1D6LFA6,1.50E-05
Q12450,0.000232309
B4FIW1,1.50E-05
P18507-2,2.25E-05
EBI-10217657,7.49E-06
K7UYF1,3.75E-05
D3DRX6,7.49E-06
P0A7M6,0.000359704
EBI-6802748,7.49E-06
E9PBL8,3.00E-05
B6SI39,0.000112408
Q8GW77,7.49E-06
Q53F35,7.49E-06
Q13137,0.001791027
Q8YF53,1.50E-05
Q9Y5W5,0.000127395
Q9VV62,5.25E-05
P27589,4.50E-05
Q7Z3E5-2,3.00E-05
B7Z645,7.49E-06
Q9NV56,0.000457124
Q8NCK3,2.25E-05
EBI-6818108,7.49E-06
Q8L793,7.49E-06
P22897,3.00E-05
Q96T49,0.000464618
Q6P4F7-1,0.000142383
Q99376,8.24E-05
Q5SX40,1.50E-05
ENSMUSG00000015165,1.50E-05
EBI-12692043,7.49E-06
Q9SD20,7.49E-06
Q9C5C8,7.49E-06
P05725,0
EBI-13677725,8.99E-05
P55060-3,3.00E-05
A0A1D6FDQ9,3.00E-05
B6T4E5,9.74E-05
P08166,7.49E-06
Q12007,1.50E-05
Q9LJ50,7.49E-06
P75052,1.50E-05
Q9W056,1.50E-05
A0A1D6M723,0.000277272
P27600,1.50E-05
A0A1D6MBV0,3.75E-05
P82190,7.49E-06
Q45976,2.25E-05
Q8BLR7,7.49E-06
P03767,0.000104914
Q14247-3,3.00E-05
Q86WX3,0.00025479
A0A4P1SAA7,4.50E-05
O75462-PRO_0000011039,3.75E-05
Q9D7M1,7.49E-06
A0A1D6JL95,1.50E-05
B6SZM9,1.50E-05
O95236,3.75E-05
EBI-6834663,7.49E-06
Q8R490,7.49E-06
At2G37520,7.49E-06
O01666,4.50E-05
D3ZLE6,0.000104914
Q8WY07,0.000127395
Q5NI86,7.49E-06
Q13061-3,7.49E-06
K7VC94,3.00E-05
Q6V4L9,7.49E-06
P47095,0
O14607,8.99E-05
Q9JJM9,3.00E-05
Q9U1W1,8.99E-05
Q84P80,7.49E-06
Q924S7,0.000142383
Q95X42,7.49E-06
Q9NQV6-2,7.49E-06
Q8AZ57,7.49E-06
EBI-27110481,1.50E-05
EBI-6822801,7.49E-06
A0A1D6PCH1,2.25E-05
J3KS15,5.25E-05
A0ME53,7.49E-06
P37024,7.49E-05
O00559-1,7.49E-06
P34148,1.50E-05
Q8WZA9,0.000127395
O25974,7.49E-06
Q14188-5,1.50E-05
Q6PF21,7.49E-06
A0A1D6MQU4,4.50E-05
Q64318,3.00E-05
Q96BA4,1.50E-05
P53723,5.25E-05
Q8GWR9,1.50E-05
P47818,7.49E-06
EBI-5773397,7.49E-06
EBI-11701537,6.00E-05
Q8W4B2,7.49E-06
Q04760,0.00019484
EBI-12554146,7.49E-06
P54278-4,7.49E-06
A0A1D6FSN7,2.25E-05
Q61210-2,7.49E-06
G1TZ76,7.49E-06
K7V0J1,1.50E-05
H3BSK8,0.000127395
A0A6L7H1G2,0.000367198
P39216,0.000127395
EBI-6804848,7.49E-06
Q9VQQ4,1.50E-05
P67087,2.25E-05
A7YWS3,1.50E-05
Q9SHH8,3.00E-05
Q7TP65,2.25E-05
O15519,0.000322235
P57771,2.25E-05
EBI-6788967,7.49E-06
Q9Z0U1,5.25E-05
Q9WV27,7.49E-06
P60239,7.49E-06
O25431,2.25E-05
EBI-13732354,3.00E-05
B4FH39,1.50E-05
A0A087WVM4,7.49E-06
Q96AP0,0.000651964
Q4PIR3,3.75E-05
O83329,5.25E-05
Q03334,0.000157371
EBI-6773640,7.49E-06
O64862,7.49E-06
P50735,7.49E-06
Q7K126,8.24E-05
Q21127,8.99E-05
O43827,9.74E-05
A4IFT3,7.49E-06
A0A1D6GXA0,6.00E-05
EBI-8564974,7.49E-06
Q15723,0.000966705
EBI-10042358,7.49E-06
O25459,7.49E-06
Q13243,0.000599507
Q08817,0.000344716
P39038,1.50E-05
Q5VZL5,0.000524569
Q6EUP4,2.25E-05
EBI-6796998,7.49E-06
Q1CXR2,1.50E-05
Q75L30,7.49E-06
Q6ZTN6-2,0.000112408
Q7DFM2,1.50E-05
Q08457,2.25E-05
Q9C7G6,6.74E-05
Q8NHP8,9.74E-05
Q9XWP7,7.49E-06
A0A0S2Z5U6,7.49E-06
Q0PVD7,2.25E-05
Q8IQT4,6.00E-05
P30038,7.49E-05
Q8TCT7,0.000749384
Q5RKJ9,7.49E-06
B4FVL9,3.00E-05
P35573,0.000224815
Q63ZN5,7.49E-06
Q8IQE6,1.50E-05
EBI-1776455,7.49E-06
F7CYH8,1.50E-05
P62813,2.25E-05
Q6UX34,0.000172358
Q9LQQ9,1.50E-05
P53936,0.000104914
Q9FT76,3.75E-05
P0A0G2,1.50E-05
Q14246,7.49E-06
Q9SAQ3,0.000269778
A0A1D6ESV1,1.50E-05
Q9LN09,8.24E-05
A0A1D6FT45,1.50E-05
Q8IK12,7.49E-06
G0SG92,3.75E-05
A0A317YIY3,7.49E-06
B4FZV9,7.49E-06
Q15031,0.00019484
A0A1D6JYM6,0.000187346
P48150,7.49E-06
Q9UJQ1,7.49E-06
K7W2N5,4.50E-05
EBI-1058928,7.49E-06
Q969F9-2,2.25E-05
G3V9W9,0.000127395
Q8IK60,1.50E-05
A0A1D6NGT3,1.50E-05
Q9LDI3,0.000269778
O01812,2.25E-05
O17787,7.49E-06
O25979,8.99E-05
Q9V3C2,1.50E-05
Q9UHB6-4,0.000269778
Q8MYU6,8.24E-05
B6U3W2,9.74E-05
Q72L77,3.75E-05
O43318,0.001206508
P32891,0.000134889
P77510,4.50E-05
Q96D88,2.25E-05
Q6TH07,7.49E-06
P56460,4.50E-05
EBI-6778685,7.49E-06
P25772,2.25E-05
Q9D2Y4,3.00E-05
Q6P089,7.49E-06
Q9W1C9,8.99E-05
Q8IER6,7.49E-06
EBI-13660559,2.25E-05
P53960,2.25E-05
Q9GZY8-5,0.000771865
P00431,0.000142383
P83953,3.00E-05
K7U156,1.50E-05
P04156,0.003169893
Q06580,8.99E-05
EBI-25497221,7.49E-06
EBI-6811330,7.49E-06
Q9SP13,7.49E-06
A0A1B4XSB2,7.49E-06
EBI-6810116,7.49E-06
P04535,1.50E-05
EBI-13673420,3.75E-05
P03502,7.49E-06
B4FLB4,0.000172358
Q21752,3.00E-05
P04918,7.49E-06
Q6T4P5-2,3.75E-05
C0LGX1,7.49E-05
Q8N4C8-4,7.49E-06
Q04093,8.99E-05
Q98SV2,7.49E-06
Q9UMR2-2,0.000532062
EBI-13842929,7.49E-06
K7VPN2,3.00E-05
Q5TAB7,0.000164864
Q59GV6,3.00E-05
C0P4G3,2.25E-05
Q53FG3,7.49E-06
D3ZAQ4,8.24E-05
Q7JVP4,2.25E-05
P06686,3.00E-05
P32445,0.000494593
Q55784,3.00E-05
Q9H987,2.25E-05
O70436,7.49E-06
P25357,0.000232309
EBI-13681137,3.75E-05
Q8IYD8-1,7.49E-06
ENSG00000141682,7.49E-06
Q99MV1,2.25E-05
B4FNK3,6.74E-05
Q9H237-2,1.50E-05
P14656,7.49E-06
Q9LZ03,2.25E-05
B4FYQ7,7.49E-06
P04710,6.00E-05
P73014,1.50E-05
Q96BW1,0.000119901
P76417,7.49E-06
O96014,0.000157371
