node,betweenness_centrality
A0A178VZK5,4.978168803394675e-07
M9PDR2,0.0
Q02161,0.0
Q8R088,0.0
A2ASW0,1.778652860458239e-06
Q23316,1.5655965246580645e-07
Q98949,0.0
F5HDB7,0.0
P30620,1.2606760888322517e-06
Q8WUB2,1.8308308014000213e-07
Q9XW62,0.0
100041576,0.0
Q03050,4.455915638051595e-08
Q94A40,3.422665250607704e-07
Q8TAV3,1.0468139196837888e-08
P15327,0.0
Q9XXN6,0.0
Q969I3,3.357551685947951e-08
Q9H1U4,2.2722248960863792e-08
Q15700,0.0
O14678,3.411898735220947e-06
Q8K182,2.863519324751661e-06
P0ACD8,1.147222402740988e-08
O23305,0.0
Q3E767,2.4297548994906703e-09
Q9M9K1,8.127375333757226e-07
O35565,0.0
Q8R4U7,3.672781961554226e-07
O60609,6.803247177934645e-08
Q9XWN9,0.0
Q5XH35,0.0
P04290,0.0
G5EGD8,9.5098176809131e-09
Q07185,0.0
P91685,0.0
Q9VRA0,0.0
Q7KMG7,0.0
Q9CQE7,0.0
Q9VB11,0.0
Q86TH1,0.0
P07498,0.0
Q8C0Y0,4.644924406413868e-07
M9MRJ5,0.0
PTPRZ1,0.0
Q9M8N2,0.0
Q7TQC5,0.0
Q6ZRF8,0.0
O01996,0.0
Q8LGU6,0.0
P11801,2.1389238539813376e-06
O75594,1.1216061159620435e-07
Q9NWC5,4.434333258085019e-08
A0A1D8PFU3,0.0
O13685,8.282106784119066e-09
O15041,0.0
H3BQW9,0.0
Q12089,4.463076178559123e-08
P47904,0.0
Q00534,7.906855605387482e-06
Q6MG49,0.0
P68431,2.1020261043941046e-05
Q9M0R7,0.0
P53895,1.5106740730105228e-06
O13780,3.937392702808955e-10
P0AAQ2,4.4182734946939584e-10
P75694,2.0774048323990394e-09
Q9VQE6,0.0
Q12252,2.6617361736570684e-08
P04409,0.0
Q8IVJ1,5.289917950662675e-09
Q22134,2.016785649834724e-06
P89886,1.2431468702249808e-08
Q9H079,4.200712060971887e-07
Q9N2X3,0.0
Q3TZG8,0.0
P08506,1.6703227227498325e-07
Q96IZ6,4.4917899671371013e-07
Q9HC21,6.031766843732929e-07
Q6MG82,0.0
Q5ZMN2,0.0
Q14258,3.3189682765594043e-06
O81010,0.0
Q93WV6,0.0
S4R1B8,0.0
P0ABF8,3.0892861530488946e-07
Q93W92,0.0
P30979,4.765189851685782e-08
A0A5F9CM08,0.0
P53058,4.8118939339040286e-09
Q8IDI9,0.0
P07263,1.0833470428549273e-07
P26651,0.0
A0A384LGZ8,0.0
Q9VNM2,0.0
P06601,0.0
tcer-1,0.0
Q8IM05,0.0
Q6IPT2,0.0
A0A654EV27,0.0
Q8N4X5,0.0
P32712,3.3874327772320913e-09
Q27474,3.0715113919929735e-08
Q86UP6,0.0
bbs9,0.0
Q9FZ95,0.0
Q9W0D3,0.0
O74391,7.047164916722382e-09
P17225,5.632368901298441e-07
P04085,4.135342058953851e-09
Q3UHK1,0.0
Q6UVK1,2.221078323175637e-06
Q96AP0,1.7854250590436304e-07
K9N7D2,1.2220876901778156e-09
C8VD53,0.0
Q7JWW5,0.0
P34379,0.0
Q9P7J5,0.0
Q80TI0,3.3525610268628836e-06
P15646,2.2640582975415294e-07
Q8IX05,0.0
P62306,3.615825034443897e-06
P34266,0.0
Q09771,2.849753161113477e-09
Q8IBF0,0.0
Q9VKG1,0.0
Q7Z304,7.237909113857246e-09
P41797,0.0
P38683,2.2352722809960736e-07
Q61210,0.0
Q8C4P0,0.0
Q00LT1,0.0
O15021,7.931564612780731e-08
P14173,0.0
P33338,8.570928115690951e-06
Q791N7,0.0
Q20086,0.0
F4IQV7,0.0
Q9USZ3,1.4283319775245638e-08
Q96K62,7.554743886122403e-08
Q21813,0.0
Q9TXU0,0.0
Q92995,7.99477977918841e-06
P06988,3.135289025132384e-08
A0A8I6GB30,0.0
P69801,3.792710362269634e-05
100852407,0.0
Q9W501,0.0
P05129,2.853927874232951e-07
P00961,1.3578954089207929e-08
P97473,0.0
Q9D385,0.0
P52067,9.06091951971142e-09
P25046,6.142436013275428e-09
200298,0.0
O13770,1.758478686188681e-07
Q9NY28,3.17759038251973e-08
P50528,1.8229923258969277e-10
Q944B6,0.0
Q9VWF8,0.0
Q15042,3.7518450179671803e-06
Q9Z1D7,0.0
3640842,0.0
Q9V491,0.0
A0A0K3AUY4,0.0
P91448,0.0
P09064,8.484483089427182e-08
Q96BP3,6.435596040052804e-07
Q19050,0.0
Q09902,0.0
Q38825,0.0
Q7K5K3,0.0
O45944,0.0
2847763,0.0
P35056,2.533174682370532e-06
Q8WY22,8.471073971965357e-06
P35503,7.885373446253535e-10
853703,0.0
Q9VUG4,0.0
Q9SIB4,0.0
P25024,0.0
Q9U308,0.0
Q80WT5,2.790447443914466e-09
Q9UKR0,5.409510160109145e-09
P08369,4.5824865692638086e-10
O13900,3.0717488885907725e-06
Q9VEJ4,0.0
Q8LE52,0.0
Q8I206,0.0
Q9P777,0.0
Q6IF00,0.0
Q8NBT2,9.491830286327166e-07
P35822,1.7287806284208533e-05
Q9LYF6,0.0
Q8N6T0,0.0
P81274,4.2713269840952264e-10
Q967F4,0.0
Q66H40,0.0
Q9VQ60,0.0
Q96CT7,1.7534917518924373e-09
A0A0G2JGJ5,0.0
G5EFW8,0.0
Q03785,3.0662782330273574e-06
Q8L8T7,0.0
P91284,0.0
Q24154,4.795367290253977e-07
F4JY84,0.0
Q9NP31,1.8025466715338486e-07
H2KZI6,0.0
P28742,9.389370364921965e-09
H2L2B7,0.0
P30273,0.0
P60335,8.013341357773853e-06
P03931,0.0
100361067,0.0
Q940H5,0.0
P31334,4.915175112722487e-07
Q8IDB7,0.0
O01301,0.0
P49962,7.632469260400224e-06
Q7M760,0.0
P38803,6.785187918997248e-07
Q99961,2.577421131213977e-06
Q8N6M9,2.6779520633056057e-07
407044,0.0
P0A776,3.186207115352907e-08
O60123,0.0
Q19802,0.0
Q99424,0.0
E1BJQ4,0.0
Q7ZWP4,0.0
Q12093,1.0000671461562859e-05
Q8BYJ6,1.2859322912856356e-06
19835899,0.0
Q18406,7.261556182384594e-07
Q07963,7.357989664002614e-07
Q6XQN6,1.2681712461865947e-06
Q9N312,0.0
P00830,3.0291163328174517e-08
854526,0.0
Q9NL29,0.0
Q8RXF8,1.9309503196993619e-07
Q9US12,0.0
G5ED66,3.062768375995906e-08
P09758,1.179965863491082e-05
Klhl3,0.0
Q8IPU0,0.0
Q17698,1.7714558135727828e-06
P11710,5.7731209036361635e-08
A0A384L547,4.6813951871932257e-07
Q91883,0.0
Q9QX10,0.0
Q8VCC8,0.0
Q15276,2.044654665151257e-06
A5PLK6,0.0
Q9VMD9,0.0
P0C2I2,0.0
Q6DGI6,0.0
G3V7R4,0.0
P53296,5.955484136134919e-09
Q9HGM7,0.0
O94855,8.32717254647781e-07
Q99PG1,0.0
Q46871,1.7671871542228932e-09
Q9C0Z7,0.0
Q9Y2V0,2.492558847547964e-07
Q6AYL3,0.0
P49916,7.410936111803435e-06
100359600,0.0
Q9UT60,0.0
O75348,9.833461144186149e-07
Q9LSX4,0.0
P38204,4.5251917328987385e-11
Q10358,2.2924496883427743e-08
Q80YR7,0.0
Q8INM3,0.0
Q8NGS5,0.0
Q18509,0.0
P14106,9.213748380874201e-07
Q02256,4.274497786273193e-08
Q9XYF4,0.0
Q20128,3.6823887863333476e-06
P00375,6.923641145540202e-07
Q9SN46,0.0
P42681,2.3009584256712808e-07
Q9SD62,0.0
O18475,0.0
A2RRU2,0.0
A0A1D8PPT0,0.0
Q12127,9.23355497431002e-07
B1PRL5,0.0
Q93696,0.0
P41888,0.0
E9PV48,0.0
Q02983,1.914555400328932e-07
692109,0.0
Q17796,2.572339447559246e-07
P47030,2.5581856435099034e-07
A7MCY6,1.0311015222682278e-06
O75365,8.582634198313142e-06
Q8H0T5,0.0
3644489,0.0
Q9W5Y1,0.0
Q9VME2,0.0
O94633,0.0
Q00532,6.210116642892749e-07
B6EU65,4.573950251205209e-06
Q61026,7.748002511543292e-06
B1H233,0.0
O59706,1.1994107350689306e-08
Q9FMK7,0.0
P16930,1.1245623942996544e-09
Q9SPG1,0.0
Q9VW75,0.0
Q17678,0.0
O82451,0.0
727751,0.0
P56565,2.2467842632333364e-08
Q9P2J9,1.6513720126818817e-07
P76639,1.8144962847782068e-07
Q8RXP3,0.0
O94614,0.0
Q96C57,3.766090851974785e-07
Q9HC24,8.221969161720583e-08
Q8I5T5,0.0
P51522,5.458040924038074e-07
Q9W2Y4,0.0
Q9QZ09,0.0
545262,0.0
Q9Z123,0.0
Q8MKK1,0.0
Q09349,0.0
Q9CAF5,0.0
P62258,1.3834810529406821e-05
Q10301,1.789049271264662e-10
Q8R554,0.0
Q22460,0.0
Q9LUP8,0.0
Q99JY1,5.942906310718933e-06
Q9VJX8,0.0
A0A178V6H8,0.0
Q2V4T5,3.353420497464174e-08
Q9JK83,0.0
Q9SU35,0.0
Q9BS26,1.459142564341997e-05
P62161,0.0
P93823,0.0
A0A0D9RM02,0.0
P53914,1.5261504068192616e-08
P58041,3.47553863661724e-10
Q20046,0.0
Q9H579,0.0
3646186,0.0
G5EG38,7.261556182384594e-07
D9N129,0.0
Q18529,1.9905921220242255e-08
Q9LJF3,0.0
P39321,3.1554068239786942e-06
Q93ZE8,0.0
P53290,2.8896045042921203e-07
Q9HB63,0.0
Q9SCT5,0.0
A0A1P8AZU5,0.0
P94072,0.0
Q330K2,2.7466669200995685e-09
Q5QMK7,0.0
P17917,0.0
Q3SY17,4.791018923738874e-08
Q8IJW6,0.0
P05126,0.0
Q96M86,2.863519324751661e-06
F5GUE5,0.0
P75982,1.3560559798717093e-09
Q14511,5.279931121847394e-07
Q17335,2.9085957046840364e-07
Q9GYH7,0.0
Q49AG3,1.1125664175025339e-09
Q9VX24,0.0
Q5BIL9,0.0
D4A631,0.0
Q9TZA7,0.0
Q06278,0.0
P48458,0.0
Q6JEL2,7.33103182664879e-07
Q6DSU2,0.0
545432,0.0
Q711Q0,1.3090351866767956e-08
Q9VKS2,0.0
Q8R023,0.0
Q9VZW3,0.0
Q99LG1,0.0
Q5ZLQ6,0.0
P38757,8.447876820600308e-07
P62699,5.019492089282399e-07
Q9BUN5,2.9409921790598075e-08
Q8JIY8,0.0
Q99467,0.0
Q9Y2K6,1.1712569465804672e-05
Q9DBG6,0.0
Q12355,6.836550879116657e-09
Q9UTS0,0.0
Q53EL9,1.6939859463165037e-07
P34130,3.125867946754787e-08
Q80XL6,7.512598462998294e-07
Q10174,2.8450244587697332e-09
P40347,2.0064057669695507e-08
Q9NPY3,8.579407313965162e-07
Q93344,0.0
Q9VDM6,0.0
P77187,1.8874262738546855e-08
Q17446,4.332178404263537e-09
Q8IY49,0.0
Q9USY2,2.643173601324279e-09
P54728,3.8274510305982075e-06
Q14002,1.231327562720732e-09
Q922S8,0.0
Q9WTZ3,0.0
P0AAX3,3.830677112528651e-09
Q68SB1,0.0
Q93Y22,0.0
Q7JVN6,0.0
Q15404,3.5727331145270546e-07
Q9ZUM0,0.0
Q5DTU0,0.0
Q96PK6,2.953369825356832e-05
839033,0.0
Q8RWY4,0.0
Q8WU20,6.549862160914922e-08
P22756,0.0
F4JXF9,1.7751992373080836e-07
O60084,0.0
28797,0.0
P05749,1.4522845274095431e-06
P48230,0.0
Q9VGW1,0.0
Q8WWF1,9.933163068676168e-06
Q00780,0.0
Q8W0Y8,0.0
O60258,1.0014582778678368e-07
Q8IQN0,0.0
Q03063,1.0650558396898508e-07
Q8TDM6,4.574555173408686e-06
A2RUU4,2.7616881752859733e-07
P0AD59,4.825591200701627e-10
Q20852,0.0
Q9C519,0.0
8552,0.0
O75081,1.2578157139459295e-06
Q9Y343,1.7505318373200736e-06
Q8ITZ1,1.361111875864644e-05
F4JK17,0.0
Q09731,1.9603993131737335e-06
N1NVB6,0.0
Q6N063,5.7699143858861114e-09
Q6UW88,0.0
Q9W3N8,0.0
Q8I1P3,0.0
P30664,0.0
P32788,1.9823762732359017e-07
Q8RWF9,0.0
Q91V76,2.8645801280545442e-06
Q3ZCW2,4.230573185379184e-08
C0LGQ9,0.0
Q6ZLZ9,0.0
Q09408,0.0
Q5HYK7,1.3774968945653281e-06
A0A0U1RVK6,0.0
Q7TNH6,0.0
Q22430,0.0
Q6NYV1,0.0
Q02786,3.663836569893333e-08
A0A178W2T9,0.0
Q06628,9.87508867739542e-08
Q940S0,0.0
O60942,6.911938608969462e-07
Q13257,8.652959355393475e-05
Q9ULD6,6.541315190968398e-07
rbc-1,0.0
102723729,0.0
Q9HGP0,7.305231768292416e-10
P14270,0.0
P56180,0.0
Q9W7F2,0.0
Q9W474,0.0
Q8IYR6,1.3128276909010186e-06
Q03555,0.0
Q6DI86,0.0
Q8N8D7,7.440934241623893e-09
12798127,0.0
P23368,3.441374240479523e-07
Q9R159,0.0
Q8IKG9,0.0
P40164,5.525411837390911e-09
P10908,4.821551560194503e-09
O16915,0.0
Q9W5W6,0.0
P07264,1.5118689639633947e-08
O94710,1.0406715035194085e-08
Q9LFV6,0.0
Q12420,1.5962108121049478e-07
Q9VYS2,0.0
Q99LS3,0.0
Q5A895,0.0
Q42330,0.0
P34477,8.048046960518187e-07
P09627,0.0
P26187,2.863519324751661e-06
Q5ZLG1,0.0
Q9C5T4,0.0
Q8CDV6,1.7181115948509966e-05
O76863,0.0
Q969R8,4.211111122442309e-07
653566,0.0
Q4V860,0.0
Q8GXC6,0.0
Q63416,0.0
Q96LY2,2.991868271655678e-07
Q9VB55,0.0
P41567,4.236723335323717e-08
Q9WVJ9,0.0
Q8CJG1,2.4696552036550466e-06
100126346,0.0
Q9DED4,0.0
P10906,2.0821268539040292e-07
Q3SYT7,0.0
P35997,1.2244288213068949e-08
Q8N0Y3,0.0
Q17493,0.0
P55072,1.0738714891811582e-05
P47955,2.9732005781923315e-06
P49023,1.260993564473701e-05
A8MUV8,0.0
A0A654G726,0.0
A6I2X9,0.0
P09225,0.0
Q9ER42,0.0
Q9VZI3,0.0
Q94527,2.0551574101088476e-07
Q46832,0.0001135055845798846
Q0KIF2,0.0
Q9W2V3,0.0
Q7KU14,0.0
Q3B8Q0,0.0
P23201,1.0139557898620529e-08
A0A974DEW2,0.0
Q8VY20,0.0
3643567,0.0
P46471,0.00032097848051322527
Q9XU43,0.0
Q3MIS6,0.0
Q96BU1,1.4817749351881973e-09
Q18173,0.0
Q9H106,1.3886556311806135e-05
Q7L5A3,0.0
Q9LQT8,0.0
P93749,0.0
mrpl-12,2.013788145833617e-06
D3ZZY0,0.0
Q5H9S7,2.133621328289715e-08
Q93100,1.3886423248126444e-07
Q9D0M1,3.916727452818501e-07
P49817,0.0
Q96EK9,3.4640548551070345e-08
P0A821,1.243513951085687e-07
Q9NXT0,1.0966917730550829e-08
Q8SZP2,0.0
Q8NCQ5,7.45730959078571e-08
Q5YGP7,0.0
O60080,0.0
Q9EST4,1.505609824255566e-10
A8DYM0,0.0
Q63396,0.0
Q9H3R1,1.472737390814053e-08
Q9D6M3,1.942098080003042e-07
O43024,5.030486465049213e-06
P01579,7.588442413198217e-07
P43596,5.459766551934832e-08
P42776,0.0
Q91WG8,0.0
Q5VUY0,0.0
Q3KP44,4.2304330865473994e-07
Q9FNP4,0.0
P0CX86,2.8693482468993268e-08
Q8VHK2,0.0
O75027,3.1513994867483177e-06
O16259,1.112337599194555e-06
C8VTU6,0.0
A0A178VX12,0.0
P83038,0.0
O14773,1.1191133418959108e-06
O14936,1.520058978086682e-05
Q95QI3,0.0
A0A087WP52,0.0
Q6UWJ1,8.097299322159273e-06
Q68G75,0.0
P40017,1.96406123908744e-08
Q9HBM0,6.121647637771408e-06
Q68FR9,0.0
6068,0.0
P22192,0.0
P52792,0.0
Q9UHV9,6.601848709849668e-06
H2L0H5,0.0
Q9VE72,0.0
Q9XZ15,0.0
Q9H9F9,3.1710964832823777e-07
Q9VJS7,0.0
O60763,6.720149507652063e-06
Q9VAB8,9.134032933817099e-09
O94898,1.2870854547865858e-06
P41903,6.892845660154364e-08
Q21730,0.0
Q5CCK4,0.0
P87113,0.0
O23208,0.0
Q95XL9,0.0
P30126,1.0055816073927083e-10
Q9UPI3,0.0
Q9H293,1.364302702868589e-06
644669,0.0
A0A126GUV7,0.0
Q99JZ7,0.0
137107,0.0
O81078,0.0
Q04082,6.222743473385655e-06
P38989,1.0419048973935854e-11
Q91VN4,1.2568524709616577e-07
set-26,0.0
P48486,0.0
Q6RVD6,8.38688842476336e-09
O81845,0.0
Q8NC60,2.4343398995141847e-06
F7FF45,0.0
Q9VGF7,0.0
P97260,0.0
Q6DFJ6,0.0
Q8T476,0.0
3639392,0.0
Q7JW61,0.0
Q9H0U9,2.1013025028207893e-05
Q9VV55,0.0
Q8LJW1,0.0
P62707,0.0
Q9W1S2,0.0
Q9VHY5,0.0
P28676,1.1726447115787152e-06
Q7KTS3,0.0
Q18446,0.0
Q9M2K7,0.0
Q9HBE5,0.0
Q04675,1.2651288757531707e-09
Q23566,0.0
Q07763,0.0
Q9VGQ2,0.0
O62245,0.0
O95259,0.0
Q8I332,0.0
Q69Z69,0.0
P31725,1.5551287188849747e-06
Q93Z00,0.0
Q95QR2,0.0
A1Z9B1,0.0
Q8R366,7.381524086274534e-06
Q9SHI7,0.0
Q99K46,0.0
Q06702,1.3881805580088636e-09
P77626,5.3350426368339075e-08
O17933,0.0
F4K000,3.030708258950567e-07
Q9P7I1,0.0
O95503,5.762607807633651e-05
Q6X784,2.9160128236428355e-07
P27139,0.0
O95365,6.262377196008773e-08
P20839,2.5333618496350984e-05
Q6P549,6.673705728215718e-06
O14304,4.148006615856791e-08
Muc12Ea,0.0
P47064,8.661178792341289e-08
Q56A07,0.0
P56270,6.539295050771687e-05
100874042,0.0
Q66GR0,0.0
Q6R8G3,0.0
Q08225,3.166693304899923e-07
G5EFZ1,1.6519764561286528e-06
Q9Y2I9,2.303617041303966e-06
F4I116,2.3616797489219954e-05
Q9XVJ2,0.0
P37268,6.217565159290352e-06
Q03607,0.0
Q9W240,0.0
O80626,5.880846375474889e-10
Q9NYP9,7.792593508588316e-06
Q8SXB3,0.0
Q9P0T7,4.1551696265495545e-05
Q9VLL3,0.0
Q8S919,0.0
Q96RT6,0.0
102724539,0.0
Q8VZ02,0.0
B2RXC1,0.0
Q8RVQ5,0.0
Q9V719,0.0
Q8W0Z6,0.0
Q9VIF2,0.0
Q06696,8.071496974398363e-08
A0A8I3MR56,0.0
B7FAR9,0.0
O00479,1.0693403837771895e-05
Q9VZG0,0.0
O00144,0.0
P30153,7.767173287931006e-05
Q13702,4.2711340809957126e-07
Q9BL72,9.537995078310241e-10
P97478,0.0
Q6KAU8,0.0
Q07442,6.800027468564425e-08
Q8TEW6,1.4881657994965647e-06
O50008,0.0
Q0E8K8,0.0
O00142,1.3777518374081499e-05
P49703,8.367920974906907e-06
Q9FGY4,0.0
P53618,3.1103367121225973e-06
Q9P775,1.028882767571009e-08
Q94010,0.0
Q4V8A2,0.0
P40208,7.22414517296424e-07
A0A178W7J9,0.0
P38700,8.351109201950396e-10
G5EEW0,0.0
Q9VJY8,0.0
Q8WSL9,0.0
P75835,1.779789759075604e-08
P20154,0.0
Q80VP1,3.3137725196285843e-06
Q18238,0.0
Q8IEP4,0.0
G4SF15,0.0
A1Z979,0.0
P40016,5.293141961450685e-09
Q9S7B5,4.631176736348819e-07
O08679,0.0
O35900,2.924061302600446e-06
Q9VSV3,0.0
A6ZJ71,0.0
K8ERW1,0.0
P53210,1.1383315812208289e-08
Q5SRX1,7.293122354359886e-06
G5EC05,7.230432441436457e-07
P18576,0.0
Q7M753,0.0
Q27415,0.0
P54731,2.9687598529397257e-05
P77564,6.605404178457819e-09
Q96HU8,4.6175779521893476e-08
Q13439,7.963321083232511e-06
Q95Q62,0.0
P59047,0.0
Q5H9N3,0.0
Q04865,0.0
Q5PP65,0.0
3636074,0.0
100132163,0.0
Q10096,0.0
P40372,0.0
Q8IZF3,0.0
Q9VHN4,0.0
Q12531,1.990065704404945e-07
Q08109,3.302822967674359e-09
P09775,0.0
Q9V998,0.0
Q7SZC5,0.0
Q6XXM1,0.0
Q1LZ51,0.0
P9WIA1,0.0
P55830,0.0
O18640,0.0
Q9UPM8,3.250196031809752e-07
I2HA91,0.0
Q80W37,0.0
Q9QYF3,0.0
Q9WTV7,7.898382384678753e-07
Q9SA02,0.0
A0A178WEI8,0.0
Q18553,1.2914260766232341e-06
Q8IKS3,0.0
Q9UPG8,2.1856049528218934e-08
Q8BQZ5,0.0
Q78T54,0.0
Q5SV85,4.2500505439835836e-08
O00750,1.3160507229425312e-06
Q8IR85,0.0
O14771,1.979580604520538e-06
Q9TZI1,0.0
P48589,0.0
Q10112,2.4538529477466125e-06
A0A384LLH7,0.0
Q08278,4.7455327104740063e-07
12931253,1.8563897047416695e-06
Q9M651,0.0
A0A1D8PQ24,0.0
O64855,0.0
unc-24,0.0
P33342,6.860071646529791e-09
G5ED27,0.0
440081,0.0
Q9ZUI9,0.0
P43354,0.0
O60102,0.0
P37630,4.686052758450942e-07
P0CC10,0.0
G5EFK4,2.611385262534273e-07
G5EF46,0.0
P04774,0.0
P58062,9.778342840934127e-07
O23693,0.0
P75839,6.343386625266905e-10
Q9VWL4,0.0
O22149,0.0
Q66J28,0.0
Q8TDL5,2.8679129358418416e-06
Q94CF0,0.0
ttr-47,0.0
Q9H9A5,2.7143153748724906e-06
Q8GXF0,0.0
Q9VU68,0.0
SUCLG2,0.0
Q61164,1.480637553323405e-07
O43075,4.5192802718483935e-08
P07269,3.8407485867423075e-08
Q9UNL2,1.6422513348421485e-06
Q5BLX8,0.0
Q20036,0.0
C49F8.1,0.0
P22564,2.5187395461215583e-09
Q8CFJ7,0.0
P53324,5.651827744209813e-08
Q6NU16,0.0
Q9FLF3,5.732241579855662e-07
D6C4Z8,0.0
Q95Q08,0.0
Q09488,1.984507471698827e-05
Q93YZ7,0.0
Q19378,0.0
O94832,8.190676602375883e-06
Q8R4I7,0.0
Q64725,0.0
Q6RFH5,7.498071754544561e-06
D6VPM8,4.522735170763749e-08
P14646,0.0
Q9QZ85,0.0
Q9EQX9,0.0
J3QN49,0.0
A0A1L8HNE6,0.0
Y76B12C.4,0.0
Q6PDI5,0.00017062474032245533
P0CF75,0.0
Q9VWV9,0.0
P30860,5.873624252643152e-08
P25349,4.130221799141034e-09
P0A6L4,2.0594860776881222e-07
Q7Z591,0.0
Q6SP97,0.0
Q12263,2.2551100798712426e-05
P33244,4.110314820217695e-07
O14142,0.0
Q9HAY2,4.2041642014000204e-07
A0JPH7,0.0
Q6ZNF0,1.1101363491827156e-06
Q9BYV6,0.0001826108553264448
P57735,3.878663014066407e-07
Q9XXJ2,1.0143339940575987e-06
P38650,0.0
P34264,7.261556182384594e-07
P04234,1.4921530503291869e-06
Q21662,0.0
O01757,0.0
Q0P6H9,1.2822953220612849e-07
Q9VK49,0.0
Q61361,0.0
P37387,6.749094246651678e-08
B1ANS9,0.0
Q05568,9.032186111584988e-07
O76640,0.0
O23237,1.5071154340798214e-07
Q7Z992,2.1405272421166625e-08
U4PDU4,0.0
Q21215,1.9455596597181e-06
O43252,2.9094519473353227e-06
P48362,8.115685348728168e-08
Q08723,1.3363177814998956e-06
7190,4.2354096460866525e-08
Q9Y7X9,0.0
Q08176,0.0
Q9C098,0.0
Q84JW1,0.0
Q9SYX1,0.0
P47177,1.1379420119585836e-08
Q9ER34,0.0
Q9GRZ1,1.2778948313544113e-05
319204,0.0
Q8NC69,4.7395363234436e-06
O96019,2.63018354892308e-06
P22674,2.983967173694911e-06
P10746,3.697943115781189e-08
Q96LB9,5.2226969989010355e-08
P0DM65,0.0
A0A1P8ATN7,4.475141270794847e-08
Q8IL94,0.0
149224,0.0
A0A0P0VJX9,0.0
O42914,1.552549410182274e-06
Q3UQI9,0.0
Q9Y4U1,4.54099775081043e-08
P62079,7.234342570851244e-06
Q0V7V2,0.0
Q09852,1.617597331844823e-11
Q9VHB5,0.0
P59113,0.0
Q5VYM1,0.0
P76234,1.3956197076600408e-08
P05131,0.0
Q12035,1.1212120425911414e-07
Q9M9L6,0.0
O81055,0.0
Q8W4J9,0.0
Q22342,0.0
Q6PF37,0.0
O14681,8.648215796701333e-07
P04182,0.0
H2L071,0.0
P07188,0.0
Q93702,0.0
O88917,0.0
Q62976,0.0
Q9QZC1,0.0
O13556,0.0
O74419,1.0673230348672227e-10
Q6DYE8,0.0
P38420,1.7781612389319635e-07
A6NJ08,0.0
B5DFF2,0.0
Q9NV88,5.612198226343003e-07
3638409,0.0
Q9BI39,0.0
Q18597,0.0
A0A178WHR6,0.0
Q6PCD5,1.0356956604077913e-06
O94672,0.0
Q8LPQ8,0.0
Q5B2V6,0.0
Q99P58,0.0
Q8T3W6,0.0
P32801,1.0749781109272374e-05
Q9GRV5,0.0
P06605,0.0
P52889,0.0
Q86YG4,0.0
Q9Y653,1.1421380217211499e-06
A8JRH3,0.0
A0A974E479,0.0
P00740,6.169390211678755e-07
Q12100,4.905418887160237e-08
Q9V831,0.0
P53673,8.870044328280938e-07
Q9SMN1,1.2119092505067017e-05
P21195,0.0
O14281,4.4173590369927846e-08
P39052,0.0
P34278,0.0
P46935,2.5246389844593407e-05
P25576,1.5885664596562184e-08
Q7TT37,0.0
Q9VEU1,0.0
F4HPB7,6.178708954299284e-07
Q9GZG1,0.0
Q9Y5I2,4.112101096167068e-06
Q9Z2U4,0.0
Q9BSV6,1.0511294493072895e-08
P53265,2.8434384658119747e-07
Q3TTY5,1.8373152225075662e-06
P0AC51,1.1506874312167099e-07
Q2V3H2,0.0
Q27481,2.855046779555532e-07
Q38820,0.0
P47158,0.0
A0A8V8TN03,0.0
Q7L7V1,9.486100087644244e-06
Q3MHD2,9.821286226449615e-06
P63003,0.0
P54353,0.0
Q9QZ05,0.0
Q8IXS6,2.672730166428248e-06
Q9C0Y5,3.5125661416765956e-09
P09683,0.0
P02741,4.7775280175530895e-06
Q6ZPE2,1.3046246766685836e-05
Q9W5U2,0.0
Q9VN41,0.0
P10854,0.0
Q60952,1.2568644588202065e-05
Q68DH5,5.6215108668470445e-06
P10826,0.0
P24592,4.219210812901474e-07
P0A9H3,6.402359533049368e-11
P27797,1.7157387921411694e-05
P10082,2.8678739025472634e-06
P42843,3.474093606316124e-09
Q9FPS2,0.0
rpb-4,0.0
Q96I27,7.385558670584166e-08
P33892,8.799388154632653e-07
O96008,9.528624053266083e-05
Q18013,0.0
P26674,2.413735277580619e-09
Q13156,1.592291313049913e-08
Q8WTW4,1.5337554541145305e-06
Q8BXA1,0.0
O62259,0.0
Q9GYP8,0.0
Q9CZG9,2.6990949593078585e-06
Q7ZV15,0.0
27321,0.0
Q86NH1,0.0
G5EFS4,6.851202358900611e-08
P49693,7.991279907101575e-11
Q8L796,0.0
O49203,0.0
Q9CZ62,0.0
Q8TGU7,0.0
Q9VUI5,0.0
100352737,0.0
P04802,5.748620695044879e-11
Q803R6,0.0
P76485,0.0
P50220,0.0
O43079,0.0
P20349,0.0
P37818,5.2033751363204e-08
P31061,8.643994468952387e-09
Q8MRQ1,0.0
Q9SF34,0.0
Q9FJT7,0.0
Q800K6,0.0
B7Z018,0.0
100750225,0.0
Q8IRH5,0.0
P0C192,1.779406996086964e-07
O15400,0.00012340598067223533
Q84UC7,0.0
O15527,5.704366684626366e-09
M9PF17,0.0
P26717,8.876208190016551e-07
Q0VFZ6,1.8045164690032878e-09
A0A654FP91,0.0
P42170,1.2756329270524824e-06
O17570,6.928325114170771e-05
A0A1L8HJT0,0.0
P17026,7.143112901763586e-06
Q9FIK2,0.0
Q3E7L7,0.0
B0K020,0.0
P31060,2.4244777850960948e-08
Q8R4E6,0.0
Q8WUF5,2.486092685988311e-05
